date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:36	70313/70313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:17%20GMT	https://duruthemes.com/demo/html/renax/light/img/about.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/about.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:37	291323/291323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:48%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/14.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/14.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:38	304930/304930	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:52%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/7.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/7.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:38	347400/347400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:53%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/2.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/2.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:39	302324/302324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:47%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/9.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/9.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:39	62018/62018	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:56%20GMT	https://duruthemes.com/demo/html/renax/light/img/cars/03.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/cars/03.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:40	328259/328259	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:48%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/15.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/15.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:40	318239/318239	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:50%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/13.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/13.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:40	391316/391316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:47%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/8.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/8.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:40	77840/77840	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:57%20GMT	https://duruthemes.com/demo/html/renax/light/img/cars/04.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/cars/04.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:40	58676/58676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:56%20GMT	https://duruthemes.com/demo/html/renax/light/img/cars/02.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/cars/02.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:40	180929/180929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:56%20GMT	https://duruthemes.com/demo/html/renax/light/img/cars/01.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/cars/01.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:41	124832/124832	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:57%20GMT	https://duruthemes.com/demo/html/renax/light/img/cars/05.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/cars/05.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:41	150693/150693	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:56%20GMT	https://duruthemes.com/demo/html/renax/light/img/cars/06.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/cars/06.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:42	241646/241646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/1.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/1.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:42	37598/37598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:55%20GMT	https://duruthemes.com/demo/html/renax/light/img/team/1.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/team/1.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:42	56378/56378	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:55%20GMT	https://duruthemes.com/demo/html/renax/light/img/team/4.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/team/4.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:42	53239/53239	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:55%20GMT	https://duruthemes.com/demo/html/renax/light/img/team/6.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/team/6.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:43	142490/142490	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/blog/03.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/blog/03.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:43	123383/123383	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/blog/04.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/blog/04.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:43	134721/134721	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/blog/05.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/blog/05.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:44	114718/114718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/blog/06.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/blog/06.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:44	34966/34966	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/blog/01.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/blog/01.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:44	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2003:04:59%20GMT	https://duruthemes.com/demo/html/renax/light/blog1.html	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/blog1.html	(from https://duruthemes.com/demo/html/renax/light/)
10:04:45	91104/91104	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:54%20GMT	https://duruthemes.com/demo/html/renax/light/img/blog/02.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/blog/02.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:46	30202/30202	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:44%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/1.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/1.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:46	354618/354618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Apr%202024%2020:29:53%20GMT	https://duruthemes.com/demo/html/renax/light/img/slider/3.jpg	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/slider/3.jpg	(from https://duruthemes.com/demo/html/renax/light/)
10:04:47	24884/24884	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:44%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/3.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/3.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:47	46263/46263	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:44%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/2.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/2.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:47	21240/21240	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:43%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/5.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/5.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:48	47922/47922	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:43%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/4.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/4.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:48	59340/59340	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:44%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/6.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/6.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:48	38100/38100	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:44%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/7.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/7.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:48	46257/46257	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Apr%202024%2020:29:43%20GMT	https://duruthemes.com/demo/html/renax/light/img/clients/8.png	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/img/clients/8.png	(from https://duruthemes.com/demo/html/renax/light/)
10:04:49	87533/87533	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Apr%202024%2020:29:16%20GMT	https://duruthemes.com/demo/html/renax/light/js/jquery-3.7.1.min.js	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/js/jquery-3.7.1.min.js	(from https://duruthemes.com/demo/html/renax/light/)
10:04:49	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Apr%202024%2020:29:14%20GMT	https://duruthemes.com/demo/html/renax/light/js/jquery-migrate-3.4.1.min.js	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/js/jquery-migrate-3.4.1.min.js	(from https://duruthemes.com/demo/html/renax/light/)
10:04:49	15414/15414	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Apr%202024%2020:29:14%20GMT	https://duruthemes.com/demo/html/renax/light/js/modernizr-2.6.2.min.js	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/js/modernizr-2.6.2.min.js	(from https://duruthemes.com/demo/html/renax/light/)
10:04:50	5441/5441	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Apr%202024%2020:29:15%20GMT	https://duruthemes.com/demo/html/renax/light/js/imagesloaded.pkgd.min.js	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/js/imagesloaded.pkgd.min.js	(from https://duruthemes.com/demo/html/renax/light/)
10:04:50	34694/34694	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Apr%202024%2020:29:14%20GMT	https://duruthemes.com/demo/html/renax/light/js/jquery.isotope.v3.0.2.js	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/js/jquery.isotope.v3.0.2.js	(from https://duruthemes.com/demo/html/renax/light/)
10:04:50	19150/19150	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Apr%202024%2020:29:16%20GMT	https://duruthemes.com/demo/html/renax/light/js/popper.min.js	C:/Users/Hikaru%20Hatsuse/OneDrive/Desktop/Towing/towingBpp/duruthemes.com/demo/html/renax/light/js/popper.min.js	(from https://duruthemes.com/demo/html/renax/light/)
